@relation 'PC2_fix-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -W -M -1 -D 1 -K 10 -A 2-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1'

@attribute 35 {B,C,A,D}
@attribute 25 {D,C,A,B}
@attribute 9 {A,B,D,C}
@attribute 29 {A,B,C,D}
@attribute 7 {B,C,D,A}
@attribute 4 {A,B,C,D}
@attribute 17 {B,D,A,C}
@attribute 22 {B,A,C,D}
@attribute 12 {A,B,C,D}
@attribute 18 {B,C,A,D}
@attribute 32 {A,B,C,D}
@attribute 30 {A,C,B,D}
@attribute 31 {A,C,B,D}
@attribute 21 {A,C,B,D}
@attribute 2 {A,B,C,D}
@attribute 27 {A,B,C,D}
@attribute 5 {A,B,C,D}
@attribute 11 {D,A,C,B}
@attribute 8 {A,B,C,D}
@attribute 24 {A,B,D,C}
@attribute 33 {A,B,C,D}
@attribute 34 {A,B,C,D}
@attribute 13 {A,B,C,D}
@attribute 23 {B,A,C,D}
@attribute 19 {B,A,C,D}
@attribute 20 {A,B,C,D}
@attribute 26 {A,B,C,D}
@attribute 3 {A,B,C,D}
@attribute 36 {A,B,C,D}
@attribute 6 {A,B,C,D}
@attribute 1 {A,B,C,D}
@attribute 28 {A,B,C,D}
@attribute 14 {A,D}
@attribute 15 {B,A,C,D}
@attribute 10 {A,B,D,C}
@attribute 16 {A,B,C,D}
@attribute class {FALSE,TRUE}

@data
B,C,B,D,D,A,A,C,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,FALSE
A,C,B,D,D,A,A,B,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,FALSE
A,C,B,D,D,A,A,A,B,C,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,A,A,A,A,A,A,A,B,A,A,FALSE
A,C,B,C,D,A,B,C,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,FALSE
A,C,B,D,D,A,B,C,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,FALSE
B,C,B,D,D,A,B,C,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,FALSE
A,C,B,D,D,A,B,B,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,FALSE
B,C,B,D,D,A,B,B,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,FALSE
B,C,B,C,D,A,B,B,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,A,A,A,A,A,A,A,B,A,A,FALSE
A,C,B,D,D,A,B,B,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,A,A,A,A,A,A,A,B,A,A,FALSE
B,C,B,D,D,A,B,B,B,B,B,B,A,A,A,A,A,A,A,A,B,A,A,B,B,A,A,A,A,A,A,A,A,B,A,A,FALSE
A,D,B,D,D,A,A,C,A,A,A,A,A,A,A,A,A,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,FALSE
A,D,B,D,D,A,B,C,A,A,A,A,A,A,A,A,A,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,FALSE
A,C,B,D,D,A,B,C,B,A,A,A,A,A,A,A,A,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,FALSE
A,D,B,D,D,A,B,C,B,A,A,A,A,A,A,A,A,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,FALSE
A,C,B,D,D,A,B,B,B,B,A,A,A,A,A,A,A,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,FALSE
B,C,B,D,D,A,A,C,B,A,A,A,A,A,A,A,A,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,FALSE
B,C,B,D,D,A,A,B,B,B,A,A,A,A,A,A,A,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,FALSE
B,C,B,D,D,A,A,B,B,B,A,A,A,A,A,A,A,D,A,A,A,A,A,B,B,A,A,A,A,A,A,A,A,B,A,A,FALSE
A,C,B,D,D,A,B,C,B,A,A,A,A,A,A,A,A,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,FALSE
B,C,B,D,D,A,B,C,B,A,A,A,A,A,A,A,A,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,FALSE
B,C,B,C,D,A,B,B,B,B,A,A,A,A,A,A,A,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,FALSE
A,C,B,D,D,A,B,B,B,B,A,A,A,A,A,A,A,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,FALSE
B,C,B,C,D,A,B,B,B,B,A,A,A,A,A,A,A,D,A,A,A,A,A,B,B,A,A,A,A,A,A,A,A,B,A,A,FALSE
A,C,B,D,D,A,B,B,B,B,A,A,A,A,A,A,A,D,A,A,A,A,A,B,B,A,A,A,A,A,A,A,A,B,A,A,FALSE
B,C,B,D,D,A,B,B,B,B,A,A,A,A,A,A,A,D,A,A,A,A,A,B,B,A,A,A,A,A,A,A,A,B,A,A,FALSE
B,C,B,A,C,A,B,B,B,B,A,A,A,A,A,B,B,D,B,A,A,A,A,B,B,A,B,A,A,A,A,A,A,B,A,A,FALSE
A,C,D,D,D,A,B,C,B,A,A,A,A,A,A,B,B,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,FALSE
A,C,D,D,D,A,B,C,B,A,A,A,A,A,A,B,B,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,B,A,A,FALSE
A,C,D,D,D,A,B,B,B,B,A,A,A,A,A,B,B,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,B,A,A,FALSE
B,C,D,C,D,A,B,B,B,B,A,A,A,A,A,B,B,A,A,A,B,A,A,B,B,A,B,A,A,A,A,A,A,B,A,A,FALSE
B,C,D,D,D,A,B,B,B,B,A,A,A,A,A,B,B,A,A,A,A,A,A,B,B,A,B,A,A,A,A,A,A,B,A,A,FALSE
A,C,D,D,D,A,B,B,B,B,A,A,A,A,A,B,B,D,A,A,A,A,A,B,B,A,B,A,A,A,A,A,A,A,A,A,FALSE
A,C,D,D,D,A,B,C,B,A,A,A,A,A,A,B,B,D,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,B,A,A,FALSE
B,C,D,C,D,A,B,B,B,B,A,A,A,A,A,B,B,D,A,A,A,A,A,B,B,A,B,A,A,A,A,A,A,B,A,A,FALSE
C,D,A,A,B,B,B,B,A,B,B,C,B,B,A,A,A,D,A,B,A,A,A,B,B,B,A,A,A,A,A,A,A,B,A,A,FALSE
C,D,A,A,B,B,B,A,A,C,B,C,C,C,A,A,A,D,A,B,A,A,A,B,B,B,A,A,A,A,A,A,A,B,A,A,FALSE
C,D,A,A,B,B,B,A,A,C,B,D,C,C,A,A,A,D,A,B,A,A,A,B,B,B,A,A,A,A,A,A,A,B,A,A,FALSE
C,D,A,A,B,B,D,B,A,B,A,B,B,B,A,A,A,D,A,B,A,B,A,B,B,B,A,A,A,A,A,A,A,B,A,A,FALSE
C,D,A,A,B,B,D,B,A,B,B,B,B,B,A,A,A,D,A,B,A,A,A,B,B,B,A,A,A,A,A,A,A,B,A,A,FALSE
B,D,A,A,B,B,D,B,A,B,C,C,C,C,A,A,A,D,A,B,A,A,A,B,B,B,A,A,A,A,A,A,A,B,A,A,FALSE
B,D,A,A,B,B,B,B,B,B,A,A,A,A,A,A,A,D,A,A,A,A,A,B,B,A,A,A,A,A,A,A,A,B,A,A,FALSE
C,D,A,A,B,B,B,B,B,B,A,B,A,A,A,A,A,D,A,A,A,B,A,B,B,B,A,A,A,A,A,A,A,B,A,A,FALSE
C,D,A,A,B,B,B,B,B,B,B,C,A,A,A,A,A,D,A,B,A,A,A,B,B,B,A,A,A,A,A,A,A,B,A,A,FALSE
B,D,A,A,B,B,D,C,B,A,B,B,A,A,A,A,A,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,FALSE
C,D,A,A,B,B,D,B,B,B,A,B,A,A,A,A,A,D,A,A,A,A,A,B,B,B,A,A,A,A,A,A,A,B,A,A,FALSE
C,D,A,A,B,B,D,B,B,B,B,B,A,A,A,A,A,D,A,A,A,A,A,B,B,B,A,A,A,A,A,A,A,B,A,A,FALSE
C,D,A,A,B,B,D,B,B,B,B,C,A,A,A,A,A,D,A,B,A,A,A,B,B,B,A,A,A,A,A,A,A,B,A,A,FALSE
C,D,A,A,B,B,D,B,B,B,B,B,B,B,A,A,A,D,A,B,A,A,A,B,B,B,A,A,A,A,A,A,A,B,A,A,FALSE
B,C,B,A,B,B,B,B,B,B,B,C,A,B,A,A,A,D,A,B,A,B,A,B,B,B,A,A,A,A,A,A,A,B,A,A,FALSE
B,C,B,A,B,B,B,A,B,C,C,C,B,B,A,A,A,D,A,B,B,B,A,B,B,B,A,A,A,A,A,A,A,B,A,A,FALSE
B,C,B,A,B,B,D,B,B,B,C,C,B,B,A,A,A,D,A,B,B,B,A,B,B,B,A,A,A,A,A,A,A,B,A,A,FALSE
B,C,B,A,B,B,B,B,B,B,B,C,B,B,A,A,A,D,A,B,A,B,A,B,B,B,A,A,A,A,A,A,A,B,A,B,FALSE
B,D,A,B,C,B,A,C,A,A,A,A,A,A,A,A,A,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,FALSE
B,D,A,B,C,B,A,D,A,A,A,A,A,A,A,A,A,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,FALSE
B,D,A,A,C,B,B,C,A,A,A,A,A,A,A,A,A,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,FALSE
B,D,A,B,C,B,B,C,A,A,A,A,A,A,A,A,A,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,FALSE
C,D,A,A,C,B,B,C,A,A,B,A,A,A,A,A,A,D,A,A,A,A,A,B,B,A,A,A,A,A,A,A,A,B,A,A,FALSE
B,D,A,A,C,B,A,C,B,A,A,A,A,A,A,A,A,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,FALSE
B,D,A,B,C,B,A,D,B,A,A,A,A,A,A,A,A,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,FALSE
B,D,A,A,C,B,B,C,B,A,A,A,A,A,A,A,A,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,FALSE
B,D,A,B,C,B,B,C,B,A,A,A,A,A,A,A,A,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,FALSE
B,D,A,A,C,B,B,D,B,A,A,A,A,A,A,A,A,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,FALSE
B,D,A,A,C,B,B,C,B,A,B,A,A,A,A,A,A,D,A,A,A,A,A,B,B,A,A,A,A,A,A,A,A,B,A,A,FALSE
B,D,A,A,C,B,B,B,B,B,A,A,A,A,A,A,A,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,FALSE
B,D,A,A,C,B,B,B,B,B,A,A,A,A,A,A,A,D,A,A,A,A,A,B,B,A,A,A,A,A,A,A,A,B,A,A,FALSE
B,D,A,A,C,B,B,B,B,B,A,B,A,A,A,A,A,D,A,A,A,A,A,B,B,A,A,A,A,A,A,A,A,B,A,A,FALSE
C,D,A,A,C,B,B,B,B,B,A,B,A,A,A,A,A,D,A,A,A,A,A,B,B,A,A,A,A,A,A,A,A,B,A,A,FALSE
B,D,A,B,C,B,B,B,B,B,A,A,A,A,A,A,A,D,A,A,A,A,A,B,B,A,A,A,A,A,A,A,A,B,A,A,FALSE
B,C,B,B,C,B,B,C,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,FALSE
C,C,B,B,C,B,B,C,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,FALSE
C,C,B,B,C,B,B,B,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,FALSE
B,C,B,A,C,B,B,B,B,B,A,B,A,A,A,A,A,A,A,A,A,A,A,B,B,A,A,A,A,A,A,A,A,B,A,A,FALSE
C,C,B,A,C,B,B,B,B,B,A,B,A,A,A,A,A,A,A,A,A,A,A,B,B,A,A,A,A,A,A,A,A,B,A,A,FALSE
B,C,B,B,C,B,B,B,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,A,A,A,A,A,A,A,B,A,A,FALSE
B,C,B,B,C,B,B,B,B,B,B,B,A,A,A,A,A,A,A,A,A,A,A,B,B,A,A,A,A,A,A,A,A,B,A,A,FALSE
B,C,B,B,C,B,B,B,B,B,B,B,A,A,A,A,A,A,A,A,B,A,A,B,B,B,A,A,A,A,A,A,A,B,A,A,FALSE
C,C,B,A,C,B,B,B,B,B,B,C,A,A,A,A,A,A,A,B,B,A,A,B,B,B,A,A,A,A,A,A,A,B,A,A,FALSE
B,C,B,B,C,B,B,B,B,B,C,C,A,A,A,A,A,A,A,B,C,A,A,B,B,B,A,A,A,A,A,A,A,B,A,A,FALSE
B,C,B,A,C,B,B,B,B,B,B,B,B,B,A,A,A,A,A,B,C,B,A,B,B,B,A,A,A,A,A,A,A,B,A,A,FALSE
B,C,B,A,C,B,B,A,B,C,A,A,A,A,A,A,A,A,A,A,B,A,A,B,B,A,A,A,A,A,A,A,A,B,A,A,FALSE
B,C,B,B,C,B,B,A,B,C,A,B,A,A,A,A,A,A,A,A,A,A,A,B,B,B,A,A,A,A,A,A,A,B,A,A,FALSE
B,C,B,B,C,B,D,B,B,B,B,B,A,A,A,A,A,A,A,A,A,A,A,B,B,B,A,A,A,A,A,A,A,B,A,A,FALSE
B,C,B,A,C,B,B,C,B,A,A,A,A,A,A,A,A,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,FALSE
B,C,B,B,C,B,B,C,B,A,A,A,A,A,A,A,A,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,FALSE
B,D,B,A,C,B,B,C,B,A,A,A,A,A,A,A,A,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,FALSE
B,C,B,A,C,B,B,B,B,B,A,A,A,A,A,A,A,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,FALSE
B,C,B,B,C,B,B,B,B,B,A,A,A,A,A,A,A,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,FALSE
B,C,B,A,C,B,B,B,B,B,B,A,A,A,A,A,A,D,A,A,B,A,A,B,B,A,A,A,A,A,A,A,A,B,A,A,FALSE
B,C,B,B,C,B,B,B,B,B,A,A,A,A,A,A,A,D,A,A,A,A,A,B,B,A,A,A,A,A,A,A,A,B,A,A,FALSE
C,C,B,B,C,B,B,B,B,B,A,A,A,A,A,A,A,D,A,A,A,A,A,B,B,A,A,A,A,A,A,A,A,B,A,A,FALSE
B,C,B,A,C,B,B,A,B,C,B,C,B,B,A,A,A,D,A,B,B,B,A,B,B,B,A,A,A,A,A,A,A,B,A,A,FALSE
B,C,B,A,C,B,B,A,B,C,B,C,B,C,A,A,A,D,A,B,B,B,A,B,B,B,A,A,A,A,A,A,A,B,A,A,FALSE
B,C,B,A,C,B,D,B,B,B,C,C,A,B,A,A,A,D,A,B,A,A,A,B,B,B,A,A,A,A,A,A,A,B,A,A,FALSE
B,D,A,A,D,B,A,A,A,A,A,A,A,A,A,A,A,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,FALSE
B,D,A,B,D,B,A,A,A,A,A,A,A,A,A,A,A,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,FALSE
B,C,B,B,D,B,B,B,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,FALSE
B,C,B,B,D,B,B,C,B,A,A,A,A,A,A,A,A,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,FALSE
B,C,B,B,D,B,B,B,B,B,A,A,A,A,A,A,A,D,A,A,A,A,A,B,B,A,A,A,A,A,A,A,A,B,A,A,FALSE
D,D,A,A,B,C,B,B,A,B,A,B,B,B,A,A,A,D,A,B,A,C,A,B,B,B,A,A,A,A,A,A,A,B,A,A,FALSE
C,D,A,A,B,C,B,B,B,B,A,A,A,A,A,A,A,D,A,A,A,C,A,B,B,A,A,A,A,A,A,A,A,B,A,A,FALSE
C,D,A,A,B,C,D,B,B,B,B,B,A,A,A,A,A,D,A,A,A,C,A,B,B,A,A,A,A,A,A,A,A,B,A,A,FALSE
C,D,A,A,B,C,D,B,B,B,B,C,B,B,A,A,A,D,A,B,A,C,A,B,B,B,A,A,A,A,A,A,A,B,A,A,FALSE
C,C,B,A,B,C,B,B,B,B,C,C,B,B,A,A,A,A,A,B,C,C,A,B,B,B,A,A,A,A,A,A,A,B,A,A,FALSE
C,D,A,A,C,C,B,C,A,A,A,A,A,A,A,A,A,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,FALSE
C,D,A,A,C,C,B,B,A,B,A,A,B,A,A,A,A,D,A,A,A,B,A,B,B,A,A,A,A,A,A,A,A,B,A,A,FALSE
B,D,A,A,C,C,B,B,A,B,A,B,A,A,A,A,A,D,A,A,A,A,A,B,B,A,A,A,A,A,A,A,A,B,A,A,FALSE
C,D,A,A,C,C,B,B,A,B,A,C,A,B,A,A,A,D,A,B,A,A,A,B,B,B,A,A,A,A,A,A,A,B,A,A,TRUE
C,D,A,A,C,C,B,C,B,A,A,A,A,A,A,A,A,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,FALSE
C,D,A,A,C,C,B,C,B,A,A,A,A,A,A,A,A,D,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,B,A,A,FALSE
C,D,A,A,C,C,B,C,B,A,A,A,A,A,A,A,A,D,A,A,A,C,A,A,A,A,A,A,A,A,A,A,A,B,A,A,FALSE
C,D,A,A,C,C,B,D,B,A,A,A,A,A,A,A,A,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,FALSE
C,D,A,A,C,C,B,D,B,A,A,A,A,A,A,A,A,D,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,B,A,A,FALSE
C,D,A,A,C,C,B,B,B,B,A,A,A,A,A,A,A,D,A,A,A,A,A,B,B,A,A,A,A,A,A,A,A,B,A,A,FALSE
B,C,B,A,C,C,B,A,B,B,A,B,A,A,A,A,A,A,A,A,B,A,A,B,B,A,A,A,A,A,A,A,A,B,A,A,FALSE
B,C,B,A,C,C,B,B,B,B,A,B,A,A,A,A,A,A,A,A,A,A,A,B,B,A,A,A,A,A,A,A,A,B,A,A,FALSE
B,C,B,A,C,C,B,B,B,B,A,B,A,A,A,A,A,A,A,A,A,B,A,B,B,A,A,A,A,A,A,A,A,B,A,A,FALSE
C,C,B,A,C,C,B,B,B,B,A,B,A,A,A,A,A,A,A,A,A,B,A,B,B,A,A,A,A,A,A,A,A,B,A,A,FALSE
C,C,B,A,C,C,B,B,B,B,A,B,A,A,A,A,A,A,A,A,A,C,A,B,B,A,A,A,A,A,A,A,A,B,A,A,FALSE
C,C,B,A,C,C,B,B,B,B,B,B,A,A,A,A,A,A,A,A,A,C,A,B,B,A,A,A,A,A,A,A,A,B,A,A,FALSE
C,C,B,A,C,C,B,A,B,C,C,C,C,C,A,A,A,A,A,B,C,C,A,B,B,B,A,A,A,A,A,A,A,B,A,A,FALSE
B,C,B,A,C,C,B,C,B,A,A,A,A,A,A,A,A,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,FALSE
C,C,B,A,C,C,B,C,B,A,A,A,A,A,A,A,A,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,FALSE
C,C,B,A,C,C,B,B,B,B,A,A,A,A,A,A,A,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,FALSE
B,C,B,A,C,C,B,B,B,B,A,A,A,A,A,A,A,D,A,A,A,B,A,B,B,A,A,A,A,A,A,A,A,B,A,A,FALSE
B,C,B,A,C,C,B,B,B,B,A,B,A,A,A,A,A,D,A,A,A,B,A,B,B,A,A,A,A,A,A,A,A,B,A,A,FALSE
C,C,B,A,C,C,B,A,B,C,B,C,B,B,A,A,A,D,A,B,B,C,A,B,B,B,A,A,A,A,A,A,A,B,A,A,FALSE
C,C,B,A,D,C,B,C,B,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,B,A,A,FALSE
B,D,A,A,A,A,B,B,B,B,A,B,A,A,A,A,A,D,A,A,A,B,A,A,A,A,A,B,B,A,A,A,A,B,A,A,FALSE
C,D,A,A,A,A,D,B,B,B,C,C,C,D,A,A,A,D,A,D,B,C,A,B,B,C,A,B,B,A,A,A,A,B,A,A,FALSE
B,C,B,A,B,A,D,B,B,B,C,C,B,B,A,A,A,A,A,B,A,A,A,B,B,B,A,B,B,A,A,A,A,B,A,A,FALSE
C,D,A,A,A,B,B,A,A,C,A,C,C,C,A,A,A,D,A,B,A,B,A,B,B,B,A,B,B,A,A,A,A,B,A,A,FALSE
C,D,A,A,A,B,B,A,A,C,B,D,C,D,A,A,A,D,A,D,A,C,A,C,C,C,A,B,B,A,A,A,A,B,A,A,FALSE
C,D,A,A,A,B,D,A,A,C,C,D,C,D,A,A,A,D,A,D,A,C,A,C,C,C,A,B,B,A,A,A,A,B,A,A,FALSE
C,D,A,A,A,B,D,B,B,B,C,C,C,C,A,A,A,D,A,B,A,C,A,B,B,B,A,B,B,A,A,A,A,B,A,A,FALSE
C,D,A,A,A,B,D,B,B,B,C,C,C,C,A,A,A,D,A,B,A,B,A,B,B,B,A,B,B,A,A,B,A,B,A,A,FALSE
C,D,A,A,A,B,D,A,B,C,C,C,C,C,A,A,A,D,A,D,A,C,A,B,B,C,A,B,B,A,A,A,A,B,A,A,FALSE
D,D,A,A,A,B,D,A,B,C,C,D,C,D,A,A,A,D,A,D,A,C,A,C,C,C,A,B,B,A,A,A,A,B,A,A,FALSE
C,D,A,A,B,B,D,B,B,B,C,C,C,C,A,A,A,D,A,B,A,B,A,B,B,B,A,B,A,A,A,A,A,B,A,A,FALSE
C,D,A,A,B,B,D,A,B,C,B,C,C,C,A,A,A,D,A,B,A,B,A,B,B,B,A,B,B,A,A,A,A,B,A,A,FALSE
C,C,B,A,B,B,D,A,B,C,C,C,C,C,A,A,A,D,A,B,C,C,A,B,B,B,A,B,B,A,A,A,A,B,A,A,FALSE
C,C,B,A,B,B,D,A,B,C,C,C,C,C,A,A,A,D,A,D,C,C,A,B,B,C,A,B,B,A,A,A,A,B,A,A,FALSE
D,D,A,A,A,C,D,B,B,B,C,C,C,C,A,A,A,D,A,B,A,C,A,B,B,B,A,B,B,A,A,A,A,B,A,A,FALSE
C,D,A,A,B,C,D,B,B,B,C,C,C,C,A,A,A,D,A,B,A,C,A,B,B,B,A,B,B,A,A,A,A,B,A,A,FALSE
C,C,B,A,B,C,B,A,B,C,B,C,C,C,A,A,A,D,A,B,C,C,A,B,B,B,A,B,B,A,A,A,A,B,A,A,FALSE
D,D,A,A,A,C,D,A,B,B,C,C,C,C,A,A,A,D,A,B,A,C,A,B,B,B,A,C,B,A,A,A,A,B,A,A,FALSE
C,C,B,A,A,C,B,A,B,C,B,D,C,D,A,A,A,A,A,D,B,C,A,C,C,C,A,C,C,A,A,A,A,B,A,A,FALSE
D,C,B,A,B,C,D,A,B,C,C,C,C,C,A,A,A,D,A,B,C,C,A,B,B,B,A,C,B,A,A,A,A,B,A,A,FALSE
B,D,A,A,B,A,B,C,B,A,A,A,A,A,B,A,A,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,FALSE
B,D,A,A,B,A,B,C,B,A,A,B,A,A,B,A,A,D,A,A,A,A,A,B,B,A,A,A,A,A,A,A,A,B,A,A,FALSE
B,D,A,A,B,A,B,B,B,B,A,A,A,A,B,A,A,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,FALSE
B,C,A,A,B,A,B,B,B,B,B,A,A,A,B,A,A,D,A,A,B,B,A,B,B,A,A,A,B,A,A,A,A,B,A,A,FALSE
B,D,A,A,B,A,B,B,B,B,B,B,A,A,B,A,A,D,A,A,A,A,A,B,B,A,A,A,A,A,A,A,A,B,A,A,FALSE
B,D,A,A,B,A,D,C,B,A,B,B,A,A,B,A,A,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,FALSE
B,D,A,A,B,A,D,D,B,A,A,A,A,A,B,A,A,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,FALSE
B,D,A,A,B,A,D,C,B,A,B,B,A,A,B,A,A,D,A,A,A,A,A,B,B,B,A,A,A,A,A,A,A,B,A,A,FALSE
C,D,A,A,B,A,D,B,B,B,B,C,B,B,B,A,A,D,A,B,A,A,A,B,B,B,A,A,A,A,A,A,A,B,A,A,FALSE
B,D,A,A,B,A,D,B,B,B,C,C,B,B,B,A,A,D,A,B,A,A,A,B,B,B,A,A,A,A,A,A,A,B,A,A,FALSE
B,D,A,A,B,A,D,B,B,B,C,C,B,C,B,A,A,D,A,B,A,A,A,B,B,B,A,A,A,A,A,A,A,B,A,A,FALSE
C,D,A,A,B,A,D,B,B,B,C,C,C,C,B,A,A,D,A,B,A,A,A,B,B,B,A,A,A,A,A,A,A,B,A,A,FALSE
C,D,A,A,B,A,D,B,B,B,C,C,C,C,B,A,A,D,A,B,B,A,A,B,B,B,A,A,A,A,A,A,A,B,A,A,FALSE
C,D,A,A,B,A,D,B,B,B,C,C,B,B,B,A,A,D,A,B,A,A,A,B,B,B,A,A,A,A,A,A,A,B,A,B,FALSE
B,D,A,A,B,A,D,C,B,A,B,B,A,A,B,A,A,D,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,B,A,D,FALSE
B,C,B,A,B,A,B,B,B,B,B,B,A,A,B,A,A,D,A,A,A,A,A,B,B,A,A,A,A,A,A,A,A,B,A,A,FALSE
B,C,B,A,B,A,B,B,B,B,B,C,B,B,B,A,A,D,A,B,A,A,A,B,B,B,A,A,A,A,A,A,A,B,A,A,FALSE
B,C,B,A,B,A,B,A,B,C,B,C,B,B,B,A,A,D,A,B,A,A,A,B,B,B,A,A,A,A,A,A,A,B,A,A,FALSE
B,C,B,A,B,A,D,B,B,B,C,C,B,B,B,A,A,D,A,B,A,A,A,B,B,B,A,A,A,A,A,A,A,B,A,A,FALSE
C,C,B,A,B,A,D,B,B,B,C,C,B,B,B,A,A,D,A,B,A,B,A,B,B,B,A,A,A,A,A,A,A,B,A,A,FALSE
B,C,B,A,B,A,D,B,B,B,C,C,B,C,B,A,A,D,A,B,A,A,A,B,B,B,A,A,A,A,A,A,A,B,A,A,FALSE
B,C,B,A,B,A,D,B,B,B,C,C,C,C,B,A,A,D,A,B,A,B,A,B,B,B,A,A,A,A,A,A,A,B,A,C,FALSE
B,C,B,A,B,A,D,B,B,B,C,C,C,C,B,A,A,D,A,B,A,B,A,B,B,B,A,A,A,A,A,A,A,B,A,D,FALSE
B,D,A,B,C,A,A,B,B,B,A,A,A,A,B,A,A,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,FALSE
