@relation 'PC2_fix-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1'

@attribute 10 {A,B,D,C}
@attribute 15 {B,A,C,D}
@attribute 35 {B,C,A,D}
@attribute 16 {A,B,C,D}
@attribute 4 {A,B,C,D}
@attribute 23 {B,A,C,D}
@attribute 19 {B,A,C,D}
@attribute 3 {A,B,C,D}
@attribute 36 {A,B,C,D}
@attribute 34 {A,B,C,D}
@attribute 31 {A,C,B,D}
@attribute 17 {B,D,A,C}
@attribute 24 {A,B,D,C}
@attribute 33 {A,B,C,D}
@attribute 32 {A,B,C,D}
@attribute 30 {A,C,B,D}
@attribute 11 {D,A,C,B}
@attribute 20 {A,B,C,D}
@attribute 12 {A,B,C,D}
@attribute 28 {A,B,C,D}
@attribute 21 {A,C,B,D}
@attribute 1 {A,B,C,D}
@attribute 18 {B,C,A,D}
@attribute 25 {D,C,A,B}
@attribute 6 {A,B,C,D}
@attribute 7 {B,C,D,A}
@attribute 13 {A,B,C,D}
@attribute 22 {B,A,C,D}
@attribute 26 {A,B,C,D}
@attribute 27 {A,B,C,D}
@attribute 5 {A,B,C,D}
@attribute 29 {A,B,C,D}
@attribute 2 {A,B,C,D}
@attribute 9 {A,B,D,C}
@attribute 8 {A,B,C,D}
@attribute 14 {A,D}
@attribute class {FALSE,TRUE}

@data
A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,B,C,A,D,A,B,A,A,A,D,A,B,A,A,FALSE
A,B,A,A,A,B,B,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,C,C,A,D,A,A,A,A,A,D,A,B,A,A,FALSE
A,B,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,B,A,A,A,A,C,A,D,A,C,A,A,A,C,A,B,A,A,FALSE
A,B,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,B,A,A,A,A,C,A,D,A,C,A,A,A,D,A,B,A,A,FALSE
A,B,B,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,B,A,A,A,A,C,A,D,A,C,A,A,A,D,A,B,A,A,FALSE
A,B,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,B,A,A,A,B,C,A,D,A,B,A,A,A,D,A,B,A,A,FALSE
A,B,B,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,B,A,A,A,B,C,A,D,A,B,A,A,A,D,A,B,A,A,FALSE
A,B,B,A,A,B,B,A,A,A,A,B,A,A,A,A,A,A,B,A,A,A,B,C,A,D,A,B,A,A,A,C,A,B,A,A,FALSE
A,B,A,A,A,B,B,A,A,A,A,B,A,A,A,A,A,A,B,A,A,A,B,C,A,D,A,B,A,A,A,D,A,B,A,A,FALSE
A,B,B,A,A,B,B,A,A,A,A,B,A,B,B,B,A,A,B,A,A,A,B,C,A,D,A,B,A,A,A,D,A,B,A,A,FALSE
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,A,A,A,A,A,A,D,A,D,A,C,A,A,A,D,A,B,A,A,FALSE
A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,A,A,A,A,A,A,D,A,D,A,C,A,A,A,D,A,B,A,A,FALSE
A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,A,B,A,A,A,A,C,A,D,A,C,A,A,A,D,A,B,A,A,FALSE
A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,A,B,A,A,A,A,D,A,D,A,C,A,A,A,D,A,B,A,A,FALSE
A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,A,B,A,A,A,B,C,A,D,A,B,A,A,A,D,A,B,A,A,FALSE
A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,D,A,B,A,A,A,A,C,A,D,A,C,A,A,A,D,A,B,A,A,FALSE
A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,D,A,B,A,A,A,B,C,A,D,A,B,A,A,A,D,A,B,A,A,FALSE
A,B,B,A,A,B,B,A,A,A,A,A,A,A,A,A,D,A,B,A,A,A,B,C,A,D,A,B,A,A,A,D,A,B,A,A,FALSE
A,B,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,A,B,A,A,A,A,C,A,D,A,C,A,A,A,D,A,B,A,A,FALSE
A,B,B,A,A,A,A,A,A,A,A,B,A,A,A,A,D,A,B,A,A,A,A,C,A,D,A,C,A,A,A,D,A,B,A,A,FALSE
A,B,B,A,A,A,A,A,A,A,A,B,A,A,A,A,D,A,B,A,A,A,B,C,A,D,A,B,A,A,A,C,A,B,A,A,FALSE
A,B,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,A,B,A,A,A,B,C,A,D,A,B,A,A,A,D,A,B,A,A,FALSE
A,B,B,A,A,B,B,A,A,A,A,B,A,A,A,A,D,A,B,A,A,A,B,C,A,D,A,B,A,A,A,C,A,B,A,A,FALSE
A,B,A,A,A,B,B,A,A,A,A,B,A,A,A,A,D,A,B,A,A,A,B,C,A,D,A,B,A,A,A,D,A,B,A,A,FALSE
A,B,B,A,A,B,B,A,A,A,A,B,A,A,A,A,D,A,B,A,A,A,B,C,A,D,A,B,A,A,A,D,A,B,A,A,FALSE
A,B,B,A,A,B,B,A,A,A,A,B,A,A,A,A,D,A,B,A,A,A,B,C,A,C,A,B,B,B,B,A,A,B,B,A,FALSE
A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,B,A,A,A,A,C,A,D,A,C,B,B,B,D,A,D,A,A,FALSE
A,B,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,B,A,A,A,A,C,A,D,A,C,B,B,B,D,A,D,A,A,FALSE
A,B,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,B,A,A,A,B,C,A,D,A,B,B,B,B,D,A,D,A,A,FALSE
A,B,B,A,A,B,B,A,A,A,A,B,A,B,A,A,A,A,B,A,A,A,B,C,A,D,A,B,B,B,B,C,A,D,A,A,FALSE
A,B,B,A,A,B,B,A,A,A,A,B,A,A,A,A,A,A,B,A,A,A,B,C,A,D,A,B,B,B,B,D,A,D,A,A,FALSE
A,A,A,A,A,B,B,A,A,A,A,B,A,A,A,A,D,A,B,A,A,A,B,C,A,D,A,B,B,B,B,D,A,D,A,A,FALSE
A,B,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,A,B,A,A,A,A,C,A,D,A,C,B,B,B,D,A,D,A,A,FALSE
A,B,B,A,A,B,B,A,A,A,A,B,A,A,A,A,D,A,B,A,A,A,B,C,A,D,A,B,B,B,B,C,A,D,A,A,FALSE
A,B,C,A,B,B,B,A,A,A,B,B,B,A,B,C,D,B,A,A,B,A,B,D,A,B,A,B,A,A,A,A,A,A,A,A,FALSE
A,B,C,A,B,B,B,A,A,A,C,B,B,A,B,C,D,B,A,A,C,A,C,D,A,B,A,A,A,A,A,A,A,A,A,A,FALSE
A,B,C,A,B,B,B,A,A,A,C,B,B,A,B,D,D,B,A,A,C,A,C,D,A,B,A,A,A,A,A,A,A,A,A,A,FALSE
A,B,C,A,B,B,B,A,A,B,B,D,B,A,A,B,D,B,A,A,B,A,B,D,A,B,A,B,A,A,A,A,A,A,A,A,FALSE
A,B,C,A,B,B,B,A,A,A,B,D,B,A,B,B,D,B,A,A,B,A,B,D,A,B,A,B,A,A,A,A,A,A,A,A,FALSE
A,B,B,A,B,B,B,A,A,A,C,D,B,A,C,C,D,B,A,A,C,A,B,D,A,B,A,B,A,A,A,A,A,A,A,A,FALSE
A,B,B,A,B,B,B,A,A,A,A,B,A,A,A,A,D,A,B,A,A,A,B,D,A,B,A,B,A,A,A,A,A,A,A,A,FALSE
A,B,C,A,B,B,B,A,A,B,A,B,A,A,A,B,D,B,B,A,A,A,B,D,A,B,A,B,A,A,A,A,A,A,A,A,FALSE
A,B,C,A,B,B,B,A,A,A,A,B,B,A,B,C,D,B,B,A,A,A,B,D,A,B,A,B,A,A,A,A,A,A,A,A,FALSE
A,B,B,A,B,A,A,A,A,A,A,D,A,A,B,B,D,A,B,A,A,A,A,D,A,B,A,C,A,A,A,A,A,A,A,A,FALSE
A,B,C,A,B,B,B,A,A,A,A,D,A,A,A,B,D,B,B,A,A,A,B,D,A,B,A,B,A,A,A,A,A,A,A,A,FALSE
A,B,C,A,B,B,B,A,A,A,A,D,A,A,B,B,D,B,B,A,A,A,B,D,A,B,A,B,A,A,A,A,A,A,A,A,FALSE
A,B,C,A,B,B,B,A,A,A,A,D,B,A,B,C,D,B,B,A,A,A,B,D,A,B,A,B,A,A,A,A,A,A,A,A,FALSE
A,B,C,A,B,B,B,A,A,A,B,D,B,A,B,B,D,B,B,A,B,A,B,D,A,B,A,B,A,A,A,A,A,A,A,A,FALSE
A,B,B,A,B,B,B,A,A,B,A,B,B,A,B,C,D,B,B,A,B,A,B,C,A,B,A,B,A,A,A,A,A,B,A,A,FALSE
A,B,B,A,B,B,B,A,A,B,B,B,B,B,C,C,D,B,B,A,B,A,C,C,A,B,A,A,A,A,A,A,A,B,A,A,FALSE
A,B,B,A,B,B,B,A,A,B,B,D,B,B,C,C,D,B,B,A,B,A,B,C,A,B,A,B,A,A,A,A,A,B,A,A,FALSE
A,B,B,B,B,B,B,A,A,B,B,B,B,A,B,C,D,B,B,A,B,A,B,C,A,B,A,B,A,A,A,A,A,B,A,A,FALSE
A,B,B,A,B,A,A,A,A,A,A,A,A,A,A,A,D,A,A,A,A,A,A,D,A,C,A,C,A,A,A,B,A,A,A,A,FALSE
A,B,B,A,B,A,A,A,A,A,A,A,A,A,A,A,D,A,A,A,A,A,A,D,A,C,A,D,A,A,A,B,A,A,A,A,FALSE
A,B,B,A,B,A,A,A,A,A,A,B,A,A,A,A,D,A,A,A,A,A,A,D,A,C,A,C,A,A,A,A,A,A,A,A,FALSE
A,B,B,A,B,A,A,A,A,A,A,B,A,A,A,A,D,A,A,A,A,A,A,D,A,C,A,C,A,A,A,B,A,A,A,A,FALSE
A,B,C,A,B,B,B,A,A,A,A,B,A,A,B,A,D,A,A,A,A,A,A,D,A,C,A,C,A,A,A,A,A,A,A,A,FALSE
A,B,B,A,B,A,A,A,A,A,A,A,A,A,A,A,D,A,B,A,A,A,A,D,A,C,A,C,A,A,A,A,A,A,A,A,FALSE
A,B,B,A,B,A,A,A,A,A,A,A,A,A,A,A,D,A,B,A,A,A,A,D,A,C,A,D,A,A,A,B,A,A,A,A,FALSE
A,B,B,A,B,A,A,A,A,A,A,B,A,A,A,A,D,A,B,A,A,A,A,D,A,C,A,C,A,A,A,A,A,A,A,A,FALSE
A,B,B,A,B,A,A,A,A,A,A,B,A,A,A,A,D,A,B,A,A,A,A,D,A,C,A,C,A,A,A,B,A,A,A,A,FALSE
A,B,B,A,B,A,A,A,A,A,A,B,A,A,A,A,D,A,B,A,A,A,A,D,A,C,A,D,A,A,A,A,A,A,A,A,FALSE
A,B,B,A,B,B,B,A,A,A,A,B,A,A,B,A,D,A,B,A,A,A,A,D,A,C,A,C,A,A,A,A,A,A,A,A,FALSE
A,B,B,A,B,A,A,A,A,A,A,B,A,A,A,A,D,A,B,A,A,A,B,D,A,C,A,B,A,A,A,A,A,A,A,A,FALSE
A,B,B,A,B,B,B,A,A,A,A,B,A,A,A,A,D,A,B,A,A,A,B,D,A,C,A,B,A,A,A,A,A,A,A,A,FALSE
A,B,B,A,B,B,B,A,A,A,A,B,A,A,A,B,D,A,B,A,A,A,B,D,A,C,A,B,A,A,A,A,A,A,A,A,FALSE
A,B,C,A,B,B,B,A,A,A,A,B,A,A,A,B,D,A,B,A,A,A,B,D,A,C,A,B,A,A,A,A,A,A,A,A,FALSE
A,B,B,A,B,B,B,A,A,A,A,B,A,A,A,A,D,A,B,A,A,A,B,D,A,C,A,B,A,A,A,B,A,A,A,A,FALSE
A,B,B,A,B,A,A,A,A,A,A,B,A,A,A,A,A,A,B,A,A,A,A,C,A,C,A,C,A,A,A,B,A,B,A,A,FALSE
A,B,C,A,B,A,A,A,A,A,A,B,A,A,A,A,A,A,B,A,A,A,A,C,A,C,A,C,A,A,A,B,A,B,A,A,FALSE
A,B,C,A,B,A,A,A,A,A,A,B,A,A,A,A,A,A,B,A,A,A,B,C,A,C,A,B,A,A,A,B,A,B,A,A,FALSE
A,B,B,A,B,B,B,A,A,A,A,B,A,A,A,B,A,A,B,A,A,A,B,C,A,C,A,B,A,A,A,A,A,B,A,A,FALSE
A,B,C,A,B,B,B,A,A,A,A,B,A,A,A,B,A,A,B,A,A,A,B,C,A,C,A,B,A,A,A,A,A,B,A,A,FALSE
A,B,B,A,B,B,B,A,A,A,A,B,A,A,A,A,A,A,B,A,A,A,B,C,A,C,A,B,A,A,A,B,A,B,A,A,FALSE
A,B,B,A,B,B,B,A,A,A,A,B,A,A,B,B,A,A,B,A,A,A,B,C,A,C,A,B,A,A,A,B,A,B,A,A,FALSE
A,B,B,A,B,B,B,A,A,A,A,B,A,B,B,B,A,B,B,A,A,A,B,C,A,C,A,B,A,A,A,B,A,B,A,A,FALSE
A,B,C,A,B,B,B,A,A,A,A,B,B,B,B,C,A,B,B,A,A,A,B,C,A,C,A,B,A,A,A,A,A,B,A,A,FALSE
A,B,B,A,B,B,B,A,A,A,A,B,B,C,C,C,A,B,B,A,A,A,B,C,A,C,A,B,A,A,A,B,A,B,A,A,FALSE
A,B,B,A,B,B,B,A,A,B,B,B,B,C,B,B,A,B,B,A,B,A,B,C,A,C,A,B,A,A,A,A,A,B,A,A,FALSE
A,B,B,A,B,B,B,A,A,A,A,B,A,B,A,A,A,A,B,A,A,A,C,C,A,C,A,A,A,A,A,A,A,B,A,A,FALSE
A,B,B,A,B,B,B,A,A,A,A,B,A,A,A,B,A,B,B,A,A,A,C,C,A,C,A,A,A,A,A,B,A,B,A,A,FALSE
A,B,B,A,B,B,B,A,A,A,A,D,A,A,B,B,A,B,B,A,A,A,B,C,A,C,A,B,A,A,A,B,A,B,A,A,FALSE
A,B,B,A,B,A,A,A,A,A,A,B,A,A,A,A,D,A,B,A,A,A,A,C,A,C,A,C,A,A,A,A,A,B,A,A,FALSE
A,B,B,A,B,A,A,A,A,A,A,B,A,A,A,A,D,A,B,A,A,A,A,C,A,C,A,C,A,A,A,B,A,B,A,A,FALSE
A,B,B,A,B,A,A,A,A,A,A,B,A,A,A,A,D,A,B,A,A,A,A,D,A,C,A,C,A,A,A,A,A,B,A,A,FALSE
A,B,B,A,B,A,A,A,A,A,A,B,A,A,A,A,D,A,B,A,A,A,B,C,A,C,A,B,A,A,A,A,A,B,A,A,FALSE
A,B,B,A,B,A,A,A,A,A,A,B,A,A,A,A,D,A,B,A,A,A,B,C,A,C,A,B,A,A,A,B,A,B,A,A,FALSE
A,B,B,A,B,B,B,A,A,A,A,B,A,B,B,A,D,A,B,A,A,A,B,C,A,C,A,B,A,A,A,A,A,B,A,A,FALSE
A,B,B,A,B,B,B,A,A,A,A,B,A,A,A,A,D,A,B,A,A,A,B,C,A,C,A,B,A,A,A,B,A,B,A,A,FALSE
A,B,C,A,B,B,B,A,A,A,A,B,A,A,A,A,D,A,B,A,A,A,B,C,A,C,A,B,A,A,A,B,A,B,A,A,FALSE
A,B,B,A,B,B,B,A,A,B,B,B,B,B,B,C,D,B,B,A,B,A,C,C,A,C,A,A,A,A,A,A,A,B,A,A,FALSE
A,B,B,A,B,B,B,A,A,B,B,B,B,B,B,C,D,B,B,A,C,A,C,C,A,C,A,A,A,A,A,A,A,B,A,A,FALSE
A,B,B,A,B,B,B,A,A,A,A,D,B,A,C,C,D,B,B,A,B,A,B,C,A,C,A,B,A,A,A,A,A,B,A,A,FALSE
A,B,B,A,B,A,A,A,A,A,A,A,A,A,A,A,D,A,A,A,A,A,A,D,A,D,A,A,A,A,A,A,A,A,A,A,FALSE
A,B,B,A,B,A,A,A,A,A,A,A,A,A,A,A,D,A,A,A,A,A,A,D,A,D,A,A,A,A,A,B,A,A,A,A,FALSE
A,B,B,A,B,A,A,A,A,A,A,B,A,A,A,A,A,A,B,A,A,A,B,C,A,D,A,B,A,A,A,B,A,B,A,A,FALSE
A,B,B,A,B,A,A,A,A,A,A,B,A,A,A,A,D,A,B,A,A,A,A,C,A,D,A,C,A,A,A,B,A,B,A,A,FALSE
A,B,B,A,B,B,B,A,A,A,A,B,A,A,A,A,D,A,B,A,A,A,B,C,A,D,A,B,A,A,A,B,A,B,A,A,FALSE
A,B,D,A,C,B,B,A,A,C,B,B,B,A,A,B,D,B,A,A,B,A,B,D,A,B,A,B,A,A,A,A,A,A,A,A,FALSE
A,B,C,A,C,B,B,A,A,C,A,B,A,A,A,A,D,A,B,A,A,A,B,D,A,B,A,B,A,A,A,A,A,A,A,A,FALSE
A,B,C,A,C,B,B,A,A,C,A,D,A,A,B,B,D,A,B,A,A,A,B,D,A,B,A,B,A,A,A,A,A,A,A,A,FALSE
A,B,C,A,C,B,B,A,A,C,B,D,B,A,B,C,D,B,B,A,B,A,B,D,A,B,A,B,A,A,A,A,A,A,A,A,FALSE
A,B,C,A,C,B,B,A,A,C,B,B,B,C,C,C,A,B,B,A,B,A,B,C,A,B,A,B,A,A,A,A,A,B,A,A,FALSE
A,B,C,A,C,A,A,A,A,A,A,B,A,A,A,A,D,A,A,A,A,A,A,D,A,C,A,C,A,A,A,A,A,A,A,A,FALSE
A,B,C,A,C,B,B,A,A,B,B,B,A,A,A,A,D,A,A,A,A,A,B,D,A,C,A,B,A,A,A,A,A,A,A,A,FALSE
A,B,B,A,C,B,B,A,A,A,A,B,A,A,A,B,D,A,A,A,A,A,B,D,A,C,A,B,A,A,A,A,A,A,A,A,FALSE
A,B,C,A,C,B,B,A,A,A,A,B,B,A,A,C,D,B,A,A,B,A,B,D,A,C,A,B,A,A,A,A,A,A,A,A,TRUE
A,B,C,A,C,A,A,A,A,A,A,B,A,A,A,A,D,A,B,A,A,A,A,D,A,C,A,C,A,A,A,A,A,A,A,A,FALSE
A,B,C,A,C,A,A,A,A,B,A,B,A,A,A,A,D,A,B,A,A,A,A,D,A,C,A,C,A,A,A,A,A,A,A,A,FALSE
A,B,C,A,C,A,A,A,A,C,A,B,A,A,A,A,D,A,B,A,A,A,A,D,A,C,A,C,A,A,A,A,A,A,A,A,FALSE
A,B,C,A,C,A,A,A,A,A,A,B,A,A,A,A,D,A,B,A,A,A,A,D,A,C,A,D,A,A,A,A,A,A,A,A,FALSE
A,B,C,A,C,A,A,A,A,B,A,B,A,A,A,A,D,A,B,A,A,A,A,D,A,C,A,D,A,A,A,A,A,A,A,A,FALSE
A,B,C,A,C,B,B,A,A,A,A,B,A,A,A,A,D,A,B,A,A,A,B,D,A,C,A,B,A,A,A,A,A,A,A,A,FALSE
A,B,B,A,C,B,B,A,A,A,A,B,A,B,A,B,A,A,B,A,A,A,B,C,A,C,A,A,A,A,A,A,A,B,A,A,FALSE
A,B,B,A,C,B,B,A,A,A,A,B,A,A,A,B,A,A,B,A,A,A,B,C,A,C,A,B,A,A,A,A,A,B,A,A,FALSE
A,B,B,A,C,B,B,A,A,B,A,B,A,A,A,B,A,A,B,A,A,A,B,C,A,C,A,B,A,A,A,A,A,B,A,A,FALSE
A,B,C,A,C,B,B,A,A,B,A,B,A,A,A,B,A,A,B,A,A,A,B,C,A,C,A,B,A,A,A,A,A,B,A,A,FALSE
A,B,C,A,C,B,B,A,A,C,A,B,A,A,A,B,A,A,B,A,A,A,B,C,A,C,A,B,A,A,A,A,A,B,A,A,FALSE
A,B,C,A,C,B,B,A,A,C,A,B,A,A,B,B,A,A,B,A,A,A,B,C,A,C,A,B,A,A,A,A,A,B,A,A,FALSE
A,B,C,A,C,B,B,A,A,C,C,B,B,C,C,C,A,B,B,A,C,A,C,C,A,C,A,A,A,A,A,A,A,B,A,A,FALSE
A,B,B,A,C,A,A,A,A,A,A,B,A,A,A,A,D,A,B,A,A,A,A,C,A,C,A,C,A,A,A,A,A,B,A,A,FALSE
A,B,C,A,C,A,A,A,A,A,A,B,A,A,A,A,D,A,B,A,A,A,A,C,A,C,A,C,A,A,A,A,A,B,A,A,FALSE
A,B,C,A,C,A,A,A,A,A,A,B,A,A,A,A,D,A,B,A,A,A,B,C,A,C,A,B,A,A,A,A,A,B,A,A,FALSE
A,B,B,A,C,B,B,A,A,B,A,B,A,A,A,A,D,A,B,A,A,A,B,C,A,C,A,B,A,A,A,A,A,B,A,A,FALSE
A,B,B,A,C,B,B,A,A,B,A,B,A,A,A,B,D,A,B,A,A,A,B,C,A,C,A,B,A,A,A,A,A,B,A,A,FALSE
A,B,C,A,C,B,B,A,A,C,B,B,B,B,B,C,D,B,B,A,B,A,C,C,A,C,A,A,A,A,A,A,A,B,A,A,FALSE
A,B,C,A,C,A,A,A,A,B,A,B,A,A,A,A,A,A,B,A,A,A,A,C,A,D,A,C,A,A,A,A,A,B,A,A,FALSE
A,B,B,A,A,A,A,B,B,B,A,B,A,A,A,B,D,A,B,A,A,A,B,D,A,A,A,B,A,A,A,A,A,A,A,A,FALSE
A,B,C,A,A,B,B,B,B,C,C,D,D,B,C,C,D,C,B,A,D,A,B,D,A,A,A,B,A,A,A,A,A,A,A,A,FALSE
A,B,B,A,A,B,B,B,B,A,B,D,B,A,C,C,A,B,B,A,B,A,B,C,A,B,A,B,A,A,A,A,A,B,A,A,FALSE
A,B,C,A,B,B,B,B,B,B,C,B,B,A,A,C,D,B,A,A,C,A,C,D,A,A,A,A,A,A,A,A,A,A,A,A,FALSE
A,B,C,A,B,C,C,B,B,C,C,B,D,A,B,D,D,C,A,A,D,A,C,D,A,A,A,A,A,A,A,A,A,A,A,A,FALSE
A,B,C,A,B,C,C,B,B,C,C,D,D,A,C,D,D,C,A,A,D,A,C,D,A,A,A,A,A,A,A,A,A,A,A,A,FALSE
A,B,C,A,B,B,B,B,B,C,C,D,B,A,C,C,D,B,B,A,C,A,B,D,A,A,A,B,A,A,A,A,A,A,A,A,FALSE
A,B,C,A,B,B,B,B,B,B,C,D,B,A,C,C,D,B,B,B,C,A,B,D,A,A,A,B,A,A,A,A,A,A,A,A,FALSE
A,B,C,A,B,B,B,B,B,C,C,D,D,A,C,C,D,C,B,A,C,A,C,D,A,A,A,A,A,A,A,A,A,A,A,A,FALSE
A,B,D,A,B,C,C,B,B,C,C,D,D,A,C,D,D,C,B,A,D,A,C,D,A,A,A,A,A,A,A,A,A,A,A,A,FALSE
A,B,C,A,B,B,B,B,A,B,C,D,B,A,C,C,D,B,B,A,C,A,B,D,A,B,A,B,A,A,A,A,A,A,A,A,FALSE
A,B,C,A,B,B,B,B,B,B,C,D,B,A,B,C,D,B,B,A,C,A,C,D,A,B,A,A,A,A,A,A,A,A,A,A,FALSE
A,B,C,A,B,B,B,B,B,C,C,D,B,C,C,C,D,B,B,A,C,A,C,C,A,B,A,A,A,A,A,A,A,B,A,A,FALSE
A,B,C,A,B,B,B,B,B,C,C,D,D,C,C,C,D,C,B,A,C,A,C,C,A,B,A,A,A,A,A,A,A,B,A,A,FALSE
A,B,D,A,C,B,B,B,B,C,C,D,B,A,C,C,D,B,B,A,C,A,B,D,A,A,A,B,A,A,A,A,A,A,A,A,FALSE
A,B,C,A,C,B,B,B,B,C,C,D,B,A,C,C,D,B,B,A,C,A,B,D,A,B,A,B,A,A,A,A,A,A,A,A,FALSE
A,B,C,A,C,B,B,B,B,C,C,B,B,C,B,C,D,B,B,A,C,A,C,C,A,B,A,A,A,A,A,A,A,B,A,A,FALSE
A,B,D,A,C,B,B,C,B,C,C,D,B,A,C,C,D,B,B,A,C,A,B,D,A,A,A,A,A,A,A,A,A,A,A,A,FALSE
A,B,C,A,C,C,C,C,C,C,C,B,D,B,B,D,A,C,B,A,D,A,C,C,A,A,A,A,A,A,A,A,A,B,A,A,FALSE
A,B,D,A,C,B,B,C,B,C,C,D,B,C,C,C,D,B,B,A,C,A,C,C,A,B,A,A,A,A,A,A,A,B,A,A,FALSE
A,B,B,A,A,A,A,A,A,A,A,B,A,A,A,A,D,A,B,A,A,A,A,D,A,B,A,C,A,A,A,A,B,A,A,A,FALSE
A,B,B,A,A,B,B,A,A,A,A,B,A,A,A,B,D,A,B,A,A,A,A,D,A,B,A,C,A,A,A,A,B,A,A,A,FALSE
A,B,B,A,A,A,A,A,A,A,A,B,A,A,A,A,D,A,B,A,A,A,B,D,A,B,A,B,A,A,A,A,B,A,A,A,FALSE
A,B,B,A,A,B,B,A,B,B,A,B,A,B,B,A,D,A,B,A,A,A,B,C,A,B,A,B,A,A,A,A,B,A,A,A,FALSE
A,B,B,A,A,B,B,A,A,A,A,B,A,A,B,B,D,A,B,A,A,A,B,D,A,B,A,B,A,A,A,A,B,A,A,A,FALSE
A,B,B,A,A,A,A,A,A,A,A,D,A,A,B,B,D,A,B,A,A,A,A,D,A,B,A,C,A,A,A,A,B,A,A,A,FALSE
A,B,B,A,A,A,A,A,A,A,A,D,A,A,A,A,D,A,B,A,A,A,A,D,A,B,A,D,A,A,A,A,B,A,A,A,FALSE
A,B,B,A,A,B,B,A,A,A,A,D,A,A,B,B,D,B,B,A,A,A,A,D,A,B,A,C,A,A,A,A,B,A,A,A,FALSE
A,B,C,A,A,B,B,A,A,A,B,D,B,A,B,C,D,B,B,A,B,A,B,D,A,B,A,B,A,A,A,A,B,A,A,A,FALSE
A,B,B,A,A,B,B,A,A,A,B,D,B,A,C,C,D,B,B,A,B,A,B,D,A,B,A,B,A,A,A,A,B,A,A,A,FALSE
A,B,B,A,A,B,B,A,A,A,B,D,B,A,C,C,D,B,B,A,C,A,B,D,A,B,A,B,A,A,A,A,B,A,A,A,FALSE
A,B,C,A,A,B,B,A,A,A,C,D,B,A,C,C,D,B,B,A,C,A,B,D,A,B,A,B,A,A,A,A,B,A,A,A,FALSE
A,B,C,A,A,B,B,A,A,A,C,D,B,B,C,C,D,B,B,A,C,A,B,D,A,B,A,B,A,A,A,A,B,A,A,A,FALSE
A,B,C,B,A,B,B,A,A,A,B,D,B,A,C,C,D,B,B,A,B,A,B,D,A,B,A,B,A,A,A,A,B,A,A,A,FALSE
A,B,B,D,A,A,A,A,A,B,A,D,A,A,B,B,D,A,B,A,A,A,A,D,A,B,A,C,A,A,A,A,B,A,A,A,FALSE
A,B,B,A,A,B,B,A,A,A,A,B,A,A,B,B,D,A,B,A,A,A,B,C,A,B,A,B,A,A,A,A,B,B,A,A,FALSE
A,B,B,A,A,B,B,A,A,A,B,B,B,A,B,C,D,B,B,A,B,A,B,C,A,B,A,B,A,A,A,A,B,B,A,A,FALSE
A,B,B,A,A,B,B,A,A,A,B,B,B,A,B,C,D,B,B,A,B,A,C,C,A,B,A,A,A,A,A,A,B,B,A,A,FALSE
A,B,B,A,A,B,B,A,A,A,B,D,B,A,C,C,D,B,B,A,B,A,B,C,A,B,A,B,A,A,A,A,B,B,A,A,FALSE
A,B,C,A,A,B,B,A,A,B,B,D,B,A,C,C,D,B,B,A,B,A,B,C,A,B,A,B,A,A,A,A,B,B,A,A,FALSE
A,B,B,A,A,B,B,A,A,A,B,D,B,A,C,C,D,B,B,A,C,A,B,C,A,B,A,B,A,A,A,A,B,B,A,A,FALSE
A,B,B,C,A,B,B,A,A,B,C,D,B,A,C,C,D,B,B,A,C,A,B,C,A,B,A,B,A,A,A,A,B,B,A,A,FALSE
A,B,B,D,A,B,B,A,A,B,C,D,B,A,C,C,D,B,B,A,C,A,B,C,A,B,A,B,A,A,A,A,B,B,A,A,FALSE
A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,D,A,B,A,A,A,B,D,A,C,A,B,A,A,A,B,B,A,A,A,FALSE
A,B,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,A,B,A,A,A,A,D,A,C,A,C,A,A,A,A,B,A,A,A,FALSE
